iso-date;tavg;tmin;tmax;wind;globrad;precip;relhumid;;;;
2005-01-02;6.1;2.7;10.6;0.75;6.3;1.19;84;;;;
2005-01-03;3.7;2.4;7;2.083333333;5.11;1.86;83;;;;
2005-01-04;4.8;1.2;8;1.833333333;2.52;2.37;80;;;;
2005-01-05;5.4;-1;13;0.75;7.24;0.08;74;;;;
2005-01-06;3.3;-2;6.3;1.527777778;4.46;0.27;87;;;;
2005-01-07;5.4;1;9.2;1.527777778;6.62;0.04;77;;;;
2005-01-08;7.2;-0.2;15.3;0.75;8.21;0;73;;;;
2005-01-09;6.3;-0.2;11.6;0.972222222;7.49;0;85;;;;
2005-01-10;5;1.3;11.5;0.75;7.45;0.02;88;;;;
2005-01-11;0.2;-3.8;4.5;0.416666667;7.7;0.01;99;;;;
2005-01-12;0.6;-0.3;1.8;0.222222222;5.29;0.08;99;;;;
2005-01-13;-0.2;-0.3;0.8;0.694444444;4.72;0.18;99;;;;
2005-01-14;1.9;-0.2;6;2.083333333;4.43;0.18;88;;;;
2005-01-15;0.6;-0.8;3.8;1.833333333;1.76;0.46;90;;;;
2005-01-16;-2.5;-4.9;2.6;0.75;5.94;0.11;91;;;;
2005-01-17;-3.6;-8.2;-1.5;0.416666667;4.68;0.01;96;;;;
2005-01-18;-1.8;-6.3;3.3;1.388888889;6.62;0;83;;;;
2005-01-19;-0.6;-7.9;2.5;1.527777778;3.17;0.01;90;;;;
2005-01-20;1.4;-3.3;5.1;1.138888889;7.34;0.04;82;;;;
2005-01-21;3.1;0.9;7.2;0.972222222;1.94;1.11;87;;;;
2005-01-22;2.2;-2;8.5;1.527777778;7.56;0.39;77;;;;
2005-01-23;1.8;-1.4;6.6;1.722222222;6.91;0.07;77;;;;
2005-01-24;0.6;-5.1;4.2;2.722222222;3.42;0.7;79;;;;
2005-01-25;-0.4;-1;1.8;1.527777778;1.48;7.39;97;;;;
2005-01-26;-1;-1.8;1.3;1.833333333;2.66;7.06;96;;;;
2005-01-27;-4.1;-5;-1;2.722222222;3.82;1.55;94;;;;
2005-01-28;-6.2;-9;-3.4;0.972222222;6.34;1.04;87;;;;
2005-01-29;-5.8;-6.6;-5.2;1.833333333;5.76;7.16;92;;;;
2005-01-30;-6.4;-7.4;-5;2.916666667;5.44;3.02;90;;;;
2005-01-31;-6.1;-11.5;-3.8;1.527777778;6.98;1.76;86;;;;
2005-02-01;-1.5;-4.5;2.2;1.388888889;5.83;3.41;95;;;;
2005-02-02;-1.8;-6.2;1.6;0.972222222;6.34;0.31;94;;;;
2005-02-03;-3.2;-4.5;-0.5;0.972222222;6.01;0.29;95;;;;
2005-02-04;-4.7;-7.5;-2.5;2.25;8.21;0.05;89;;;;
2005-02-05;-8.4;-10.3;-3.4;0.694444444;8.14;0.03;88;;;;
2005-02-06;-15.5;-17.7;-9;0.694444444;10.19;0.01;88;;;;
2005-02-07;-11;-19.3;-7.2;0.694444444;10.37;0.01;87;;;;
2005-02-08;-11.9;-15.4;-7.8;0.75;11.48;0;76;;;;
2005-02-09;-13.8;-18.2;-8.8;0.222222222;11.48;0;86;;;;
2005-02-10;-12.4;-20.7;-6.5;0.416666667;11.7;0;84;;;;
2005-02-11;-4.2;-19.5;1.5;0.694444444;8.6;0.01;86;;;;
2005-02-12;4;-1.7;7.2;0.694444444;8.93;0.22;75;;;;
2005-02-13;2;1.2;6.2;1.138888889;2.41;14.32;98;;;;
2005-02-14;1.4;0.6;2.6;1.388888889;2.81;15;96;;;;
2005-02-15;-0.5;-0.9;0.8;1.527777778;2.7;11.67;98;;;;
2005-02-16;-1.7;-5.2;0.2;0.694444444;5.47;2.79;97;;;;
2005-02-17;0;-1.4;0.9;1.722222222;3.24;0.97;99;;;;
2005-02-18;-0.2;-0.6;0.8;1.833333333;4.1;1.2;96;;;;
2005-02-19;-0.7;-1.7;1;0.944444444;6.08;0.05;86;;;;
2005-02-20;-1.8;-5.3;2.1;1.527777778;11.38;0;88;;;;
2005-02-21;2.6;-4.4;4.9;3.222222222;4.54;0.34;86;;;;
2005-02-22;4.7;3;7.6;2.083333333;2.66;1.28;86;;;;
2005-02-23;3.1;0.1;7;1.527777778;12.46;2.3;93;;;;
2005-02-24;3.5;0.6;8.2;1.527777778;12.2;0.09;81;;;;
2005-02-25;1.1;-1.2;3.1;1.388888889;3.67;4.84;96;;;;
2005-02-26;0.5;-0.3;3.3;0.75;7.99;2.88;95;;;;
2005-02-27;-2.3;-4.8;0;2.333333333;6.7;11.17;97;;;;
2005-02-28;-7;-8;-3;2.25;11.81;0.3;87;;;;
2005-03-01;-8.7;-13.2;-4.3;0.75;12.42;0.04;83;;;;
2005-03-02;-5.7;-12;-2.5;1.388888889;10.69;0.07;83;;;;
2005-03-03;-2.5;-7;2.8;1.138888889;15.3;0.04;81;;;;
2005-03-04;1.3;-4.6;4.9;1.722222222;5.83;7.57;87;;;;
2005-03-05;-1.9;-2.8;0.2;2.722222222;5.26;11.57;98;;;;
2005-03-06;-4.3;-6.6;-1;2.333333333;13.1;0.33;88;;;;
2005-03-07;-4.3;-8.5;-0.8;1.527777778;11.48;0.15;87;;;;
2005-03-08;-1.6;-6.2;-0.1;3.416666667;9.54;0.56;85;;;;
2005-03-09;1;-0.7;3.1;2.527777778;7.63;1.12;96;;;;
2005-03-10;-4.9;-6.7;1.1;2.333333333;10.4;0.6;82;;;;
2005-03-11;-2.7;-8.6;1.3;1.527777778;9.97;0;70;;;;
2005-03-12;7.6;-1.6;12.1;2.527777778;10.84;0.04;57;;;;
2005-03-13;2.5;0.2;7.8;1.527777778;5.18;2.93;91;;;;
2005-03-14;7.5;-2.3;14.2;1.138888889;16.31;0;79;;;;
2005-03-15;9.3;6.7;15;0.972222222;11.84;0;75;;;;
2005-03-16;11.1;2.5;17;1.388888889;16.2;0.01;69;;;;
2005-03-17;12.3;3.5;21.6;0.972222222;18.36;0;61;;;;
2005-03-18;13.5;7.4;20;2.777777778;12.2;0.02;70;;;;
2005-03-19;8.1;3.8;14.5;3.416666667;6.7;1.56;70;;;;
2005-03-20;2.3;-0.4;7.5;1.388888889;16.7;0.31;67;;;;
2005-03-21;2.7;-3;8.3;0.75;20.95;0;71;;;;
2005-03-22;4.2;-2.9;10.5;0.972222222;22.07;0;62;;;;
2005-03-23;8.5;-0.6;15.4;0.416666667;18.9;0;55;;;;
2005-03-24;10.1;4.6;13.6;0.75;9.5;0.53;75;;;;
2005-03-25;14.4;7.8;20.2;0.75;14.72;0.8;74;;;;
2005-03-26;14.5;10.4;19.2;0.75;14.08;1.87;80;;;;
2005-03-27;15.5;11;19.9;0.972222222;10.22;2.13;79;;;;
2005-03-28;12.7;10.4;16.8;1.388888889;7.49;4.49;92;;;;
2005-03-29;10.8;7.6;17;0.666666667;15.52;2.77;84;;;;
2005-03-30;11.4;4.6;17;1.527777778;17.24;0.06;74;;;;
2005-03-31;7.9;4;14;1.833333333;12.85;0.09;78;;;;
2005-04-01;6.1;4.8;10.2;1.527777778;12.13;0.04;67;;;;
2005-04-02;7.9;1.2;13;0.972222222;18.9;0;56;;;;
2005-04-03;10.1;1;15.4;1.138888889;21.24;0;53;;;;
2005-04-04;10.6;2;16.9;1.388888889;21.53;0;55;;;;
2005-04-05;11.3;5;19.4;1.722222222;22.46;0;49;;;;
2005-04-06;12.1;4.8;20.3;0.972222222;19.98;0;51;;;;
2005-04-07;15.3;5.7;23;0.972222222;22.57;0;51;;;;
2005-04-08;15.2;8;21.6;1.527777778;18.36;0;59;;;;
2005-04-09;13.5;11;17.2;1.138888889;6.05;0.68;68;;;;
2005-04-10;12.2;9.9;17.4;1.388888889;9.25;0.24;83;;;;
2005-04-11;9.1;7.6;11.1;1.138888889;4.97;1.56;93;;;;
2005-04-12;9.9;8.7;14.2;1.388888889;6.3;5.62;93;;;;
2005-04-13;10.1;8.2;12.6;0.972222222;7.06;3.82;92;;;;
2005-04-14;11.6;9.4;15;2.083333333;7.7;5.79;91;;;;
2005-04-15;14.8;10.8;21;1.527777778;13.75;2.36;77;;;;
2005-04-16;16.8;11;21.3;1.833333333;18.68;0.17;57;;;;
2005-04-17;13.5;12;20.1;1.138888889;10.8;16.34;82;;;;
2005-04-18;12.5;9.5;16;1.138888889;8.5;9.9;69;;;;
2005-04-19;12.2;10.4;13.6;1.833333333;5.54;3.64;76;;;;
2005-04-20;12.4;7.5;20.4;1.527777778;16.06;2.15;73;;;;
2005-04-21;6.8;4.4;10.9;1.833333333;4.57;11.54;93;;;;
2005-04-22;6.6;3;10;2.25;15.3;0.22;69;;;;
2005-04-23;8.3;1;15.7;1.527777778;26.71;0;65;;;;
2005-04-24;14;7.2;19.1;0.972222222;13.68;0.01;59;;;;
2005-04-25;16;12.1;24;1.388888889;19.98;3.84;79;;;;
2005-04-26;13.1;10.1;16.2;2.333333333;10.94;6.62;83;;;;
2005-04-27;15;8.5;20.5;1.388888889;25.2;0.01;75;;;;
2005-04-28;12.8;7.8;17.5;1.833333333;13.54;0.19;80;;;;
2005-04-29;11.5;6.6;17.2;2;17.57;0.03;73;;;;
2005-04-30;13.1;5.4;18.2;1.222222222;16.6;0;66;;;;
2005-05-01;14.4;6;20.9;0.972222222;23.47;0;54;;;;
2005-05-02;19.2;7.8;26.5;0.75;26.86;0;53;;;;
2005-05-03;23.6;11.1;29.6;0.416666667;25.99;0;54;;;;
2005-05-04;18.8;15.4;25.4;2;16.31;1.08;64;;;;
2005-05-05;16;11.1;19.4;1.138888889;6.77;4.58;77;;;;
2005-05-06;14;12;18.1;2.333333333;8.82;4.42;87;;;;
2005-05-07;11.2;9.1;16.4;3.277777778;15.3;2.22;69;;;;
2005-05-08;6.8;4.5;11.5;2;6.8;8.05;92;;;;
2005-05-09;10.4;0.6;15.9;1.833333333;18.83;3.78;83;;;;
2005-05-10;12.6;7.9;17.2;0.75;13.28;9.66;84;;;;
2005-05-11;11.5;10.6;14.4;1.388888889;4.5;5.76;95;;;;
2005-05-12;13;6.5;17.3;0.972222222;24.34;0.04;62;;;;
2005-05-13;14.7;5.6;19.3;1.388888889;25.63;0;59;;;;
2005-05-14;18.9;5.4;23.6;2.25;23.69;0.07;64;;;;
2005-05-15;17;14.8;22.3;1.138888889;17.78;4.13;81;;;;
2005-05-16;18.5;11.8;24.7;1.25;22.72;0.19;78;;;;
2005-05-17;20.5;14.9;26;1.527777778;17.93;0.15;70;;;;
2005-05-18;19.9;16.2;27.3;2.944444444;16.96;7.7;69;;;;
2005-05-19;11.8;10.7;16.6;2.111111111;5.44;6.85;94;;;;
2005-05-20;12.1;9.5;14.4;1.833333333;9.32;0.55;78;;;;
2005-05-21;16.1;11.5;20.1;0.694444444;14.26;0.01;71;;;;
2005-05-22;18.4;10;23.3;0.972222222;25.88;0;63;;;;
2005-05-23;21.8;10.6;27.7;0.416666667;28.01;0.01;61;;;;
2005-05-24;18.4;16.2;22.3;2.333333333;16.85;0.99;82;;;;
2005-05-25;17.5;13.6;21.2;1.833333333;8.68;0.97;81;;;;
2005-05-26;20.8;13.7;26.3;0.75;22.25;0.66;72;;;;
2005-05-27;23.9;16;29.4;0.75;23.47;0.16;62;;;;
2005-05-28;24.7;16;30;0.944444444;24.88;0.44;63;;;;
2005-05-29;25;17.5;31.6;0.972222222;22.97;0.71;65;;;;
2005-05-30;25.7;18;31.8;0.972222222;28.87;0.04;59;;;;
2005-05-31;21.6;16.6;27.8;2.333333333;21.2;0.86;62;;;;
2005-06-01;16.6;14.3;22.1;1.833333333;21.82;0.04;57;;;;
2005-06-02;17.7;9;23.3;1.138888889;28.04;0;51;;;;
2005-06-03;19.7;9.9;24.5;0.333333333;28.22;0;51;;;;
2005-06-04;23.6;12.2;30.2;0.972222222;30.24;0;48;;;;
2005-06-05;17.1;15.7;22.5;1.527777778;10.76;3.89;86;;;;
2005-06-06;16.1;14;19.8;1.138888889;5.08;4.15;84;;;;
2005-06-07;17.1;13.8;23.6;2.333333333;12.13;2.44;66;;;;
2005-06-08;9.7;9.4;15.3;2.916666667;1.94;27.81;95;;;;
2005-06-09;7.8;6.5;9.6;3.888888889;3.74;16.39;93;;;;
2005-06-10;9.9;7;11.3;2.916666667;4.28;6.42;94;;;;
2005-06-11;14.7;9.9;20.2;2.333333333;16.52;2.13;81;;;;
2005-06-12;18.6;11.6;24.5;0.972222222;29.12;0;62;;;;
2005-06-13;19.9;14.4;26.5;1.138888889;26.28;0;70;;;;
2005-06-14;22.1;13.6;28.4;0.972222222;31.28;0;60;;;;
2005-06-15;23;15.6;26.5;0.75;17.68;0.08;70;;;;
2005-06-16;21.8;16.1;27.6;0.972222222;18.61;0.95;79;;;;
2005-06-17;22.9;17;27.6;1.722222222;21.13;4.43;74;;;;
2005-06-18;22.3;17.4;26.6;1.833333333;20.12;0.52;75;;;;
2005-06-19;18.4;13;22.4;0.972222222;17.17;0;69;;;;
2005-06-20;19.9;14.2;25;1.388888889;19.48;0.08;67;;;;
2005-06-21;21.1;14.4;26.3;0.75;24.26;0;65;;;;
2005-06-22;22.4;13.9;28.3;0.972222222;27.25;0;63;;;;
2005-06-23;21.6;17.5;26.8;1.388888889;16.24;0.44;64;;;;
2005-06-24;21.6;13.2;26.2;0.694444444;29.88;0;57;;;;
2005-06-25;22.3;13.2;29.6;1.527777778;31.46;0;59;;;;
2005-06-26;25.5;16.3;31.2;0.694444444;23.11;0.13;64;;;;
2005-06-27;23.5;19.5;27.9;1.833333333;22.72;0.73;73;;;;
2005-06-28;24.2;17.6;28.9;1.388888889;28.19;0;58;;;;
2005-06-29;25.4;19.1;31.4;0.944444444;27.61;0.33;60;;;;
2005-06-30;23.2;19;28.9;1.25;22.97;2.31;77;;;;
2005-07-01;23.4;18.6;29.2;1.388888889;16.09;7.4;72;;;;
2005-07-02;16.6;15.5;21.2;1.833333333;4.54;13.94;94;;;;
2005-07-03;17.3;16.3;21;2.083333333;3.6;9.97;91;;;;
2005-07-04;20.5;12.1;25.4;0.972222222;18.32;0.16;74;;;;
2005-07-05;22.2;14.6;28;0.75;24.8;0.51;70;;;;
2005-07-06;16.3;13.3;20.5;1.527777778;11.66;7.46;81;;;;
2005-07-07;19.9;10.3;24.9;0.75;28.73;0;63;;;;
2005-07-08;24.1;13.8;28.6;1.833333333;27.65;0.77;63;;;;
2005-07-09;18.7;16.6;24.4;0.75;14.8;6.2;87;;;;
2005-07-10;20.4;16.6;24;1.138888889;16.78;8.21;84;;;;
2005-07-11;18.6;15.4;23.6;1.527777778;8.89;15.15;88;;;;
2005-07-12;19;15.6;23.1;0.972222222;13.21;5.72;89;;;;
2005-07-13;19.5;16.4;23.2;1.138888889;11.81;2.94;87;;;;
2005-07-14;18.3;15.9;21.7;1.138888889;6.84;8.63;94;;;;
2005-07-15;21.7;15.2;27.2;1.25;22.14;0.25;78;;;;
2005-07-16;24.2;16.2;29;1.138888889;28.62;0;71;;;;
2005-07-17;24.5;19;29.7;1.388888889;26.21;0.95;73;;;;
2005-07-18;26.8;19.1;33.2;0.972222222;28.8;0;62;;;;
2005-07-19;22.9;18.3;30.2;0.972222222;8.35;3.37;71;;;;
2005-07-20;21.4;17.2;26.3;1.388888889;23.65;0.03;67;;;;
2005-07-21;19.5;14.8;26.5;2;24.88;0.02;76;;;;
2005-07-22;22.7;13.7;27.5;0.972222222;23.87;0.22;58;;;;
2005-07-23;18.4;16.5;22.8;0.972222222;8.64;2.71;85;;;;
2005-07-24;20.6;13.9;25.5;0.75;16.92;0.1;75;;;;
2005-07-25;23.3;14;29.3;0.944444444;25.99;0.01;68;;;;
2005-07-26;26.5;16.8;32.2;0.75;26.86;0;63;;;;
2005-07-27;27.7;20.2;33.2;0.75;24.98;0.03;66;;;;
2005-07-28;27.7;20.1;33.9;0.972222222;26.32;0;70;;;;
2005-07-29;27.3;21.7;34;1.138888889;26.86;0;64;;;;
2005-07-30;27.7;19.7;34.5;1.527777778;28.55;0;58;;;;
2005-07-31;29.3;23.3;35.9;1.388888889;26.21;0;61;;;;
2005-08-01;25.2;22;30;1.388888889;18.18;0.25;71;;;;
2005-08-02;26.3;19.7;32;0.416666667;24.77;0;63;;;;
2005-08-03;25.8;20.7;33;0.416666667;10.98;1.98;66;;;;
2005-08-04;17.8;15.7;23.5;1.722222222;5.22;15.8;93;;;;
2005-08-05;16.6;14.2;20.3;1.138888889;7.6;5.36;94;;;;
2005-08-06;18.6;15.4;23.5;1.138888889;13.43;0.83;79;;;;
2005-08-07;16.4;12.6;23.5;0.972222222;15.7;8.71;80;;;;
2005-08-08;14.9;11.8;20.5;2.722222222;18.11;14.93;77;;;;
2005-08-09;16.9;10;23.2;0.75;25.45;0;66;;;;
2005-08-10;21.4;10.2;28.1;1.388888889;27.04;0;58;;;;
2005-08-11;22.7;16.3;28.8;1.138888889;18.04;0.05;67;;;;
2005-08-12;20.6;17.9;25.1;0.75;13.46;2.78;89;;;;
2005-08-13;21.5;18;25.6;0.972222222;9.36;1.33;82;;;;
2005-08-14;21.4;14.7;26.6;0.75;20.52;0.38;68;;;;
2005-08-15;17.3;14.6;25.7;2;12.35;12.1;85;;;;
2005-08-16;15;14.2;18.4;0.694444444;5.4;22.09;95;;;;
2005-08-17;17.4;13.3;21.9;0.972222222;11.45;3.85;88;;;;
2005-08-18;18.7;15.6;23.7;1.833333333;9.07;22.66;89;;;;
2005-08-19;20.3;17.1;25.5;0.416666667;15.01;6.77;90;;;;
2005-08-20;21.2;16.9;26.4;1.527777778;16.38;0.43;85;;;;
2005-08-21;21.9;18.1;26.2;2.527777778;17.68;0.28;74;;;;
2005-08-22;20;18.6;24.8;2.333333333;9.18;3.56;79;;;;
2005-08-23;17.9;15.7;23;0.416666667;13.5;5;86;;;;
2005-08-24;18.3;15.3;22.1;1.138888889;12.49;7.56;90;;;;
2005-08-25;20;14.7;26.2;1.138888889;19.58;0.06;77;;;;
2005-08-26;22.5;13.9;28.5;0.694444444;22.1;0;75;;;;
2005-08-27;22.3;16.8;28;0.416666667;16.34;0.11;82;;;;
2005-08-28;22.3;17.9;26.8;0.75;16.27;1.12;84;;;;
2005-08-29;22;18.3;27.1;0.694444444;15.01;0.27;85;;;;
2005-08-30;22.5;16.9;27.8;0.694444444;14.83;0.39;82;;;;
2005-08-31;22.5;17.9;27.8;0.694444444;15.95;1.14;82;;;;
2005-09-01;22.4;17.6;28.1;0.75;19.33;0.11;78;;;;
2005-09-02;21.2;15.8;27;0.75;19.04;0.06;71;;;;
2005-09-03;18.7;12.1;25.2;0.972222222;21.53;0;66;;;;
2005-09-04;18;12.4;24.1;0.694444444;17.03;0.05;79;;;;
2005-09-05;18.2;12.6;24.3;1.388888889;18.86;0.03;69;;;;
2005-09-06;19.6;12.9;25.1;1.527777778;15.23;1.02;64;;;;
2005-09-07;21.1;13.3;27.6;1.138888889;19.26;0.01;64;;;;
2005-09-08;21.4;14.4;29;0.972222222;21.56;0;69;;;;
2005-09-09;22.9;14.4;29.8;1.388888889;20.77;0;65;;;;
2005-09-10;21.4;13.3;28.6;0.694444444;14.58;2.19;76;;;;
2005-09-11;21.8;17;27.6;0.972222222;16.6;1.63;78;;;;
2005-09-12;23.2;16.3;29.2;0.333333333;17.75;0.04;73;;;;
2005-09-13;21.2;17.9;25.8;0.416666667;12.31;2.56;80;;;;
2005-09-14;19.8;16.4;25.2;0.972222222;12.2;5.34;81;;;;
2005-09-15;17.3;13;23.5;1.527777778;14.26;2.13;78;;;;
2005-09-16;19.4;13.1;25.5;0.972222222;17.75;0;71;;;;
2005-09-17;20.6;14.3;27.9;1.527777778;18.11;0.46;72;;;;
2005-09-18;13.2;12.7;19.5;1.138888889;3.1;3.75;88;;;;
2005-09-19;11.8;11.2;13.2;1.138888889;4.61;27.96;95;;;;
2005-09-20;13.2;10.8;15.3;0.972222222;4.64;1.18;90;;;;
2005-09-21;14.3;12.6;16.2;0.75;4.07;2.9;94;;;;
2005-09-22;14;12.5;15.3;0.75;4.79;3.76;95;;;;
2005-09-23;16;13.2;19.4;0.416666667;6.08;0.88;88;;;;
2005-09-24;15.9;13;18.7;0.972222222;5.47;0.59;88;;;;
2005-09-25;16.4;14.3;20.9;0.694444444;8.42;0.63;83;;;;
2005-09-26;17.4;11.7;23;0.694444444;12.78;0.13;77;;;;
2005-09-27;16.7;13;22.5;0.972222222;12.24;0.06;83;;;;
2005-09-28;15.9;11.6;22.5;1.388888889;9.65;5.26;87;;;;
2005-09-29;17.2;11.7;22.9;0.972222222;14;0.02;79;;;;
2005-09-30;11.6;11.2;16.9;2.333333333;3.35;20.15;96;;;;
2005-10-01;10.9;10.2;11.2;1.138888889;2.34;8.34;98;;;;
2005-10-02;12.3;11;13.4;0.972222222;3.6;2.68;95;;;;
2005-10-03;15.7;11.4;19.7;0.972222222;12.46;0.07;89;;;;
2005-10-04;18.2;13.9;24.1;2.083333333;13.68;0;72;;;;
2005-10-05;17.9;14.4;23;2.333333333;11.2;0;66;;;;
2005-10-06;16.4;12.8;21.3;1.388888889;10.19;0;64;;;;
2005-10-07;16;13.5;20.6;3.222222222;15.19;0;60;;;;
2005-10-08;14.7;11.5;18.4;3.416666667;8.42;0.03;60;;;;
2005-10-09;14;11.9;19;2.333333333;9.29;0.01;76;;;;
2005-10-10;13.5;6.6;19.8;1.138888889;12.13;0.01;73;;;;
2005-10-11;12.2;9.5;18;2.083333333;12.13;0;67;;;;
2005-10-12;12;7.3;19;0.972222222;11.84;0.01;72;;;;
2005-10-13;12.1;6.2;17.2;0.416666667;5.58;0.32;82;;;;
2005-10-14;11.6;7.7;16.8;0.972222222;8.78;2.81;89;;;;
2005-10-15;10.3;6.8;16.3;0.75;7.67;0.04;88;;;;
2005-10-16;9.6;7.2;13.3;2;6.37;0.09;81;;;;
2005-10-17;7.1;5.4;11;1.833333333;5.8;0.09;71;;;;
2005-10-18;6.9;3.9;12.4;1.833333333;5.4;0.08;74;;;;
2005-10-19;6.7;3;12.6;0.75;10.62;0;81;;;;
2005-10-20;10.1;1.2;16.7;0.416666667;9.36;0.05;76;;;;
2005-10-21;13.3;10;16.8;1.388888889;4.5;0.95;74;;;;
2005-10-22;15.5;10.6;18;0.972222222;3.2;1.68;86;;;;
2005-10-23;17.8;10.4;24.7;0.972222222;8.75;0.03;75;;;;
2005-10-24;14.9;13.3;19.5;0.972222222;6.8;0.17;81;;;;
2005-10-25;15.4;8;23.6;0.416666667;11.02;0;77;;;;
2005-10-26;15.7;10.4;22.8;1.388888889;12.24;0;75;;;;
2005-10-27;15.6;10.4;22.7;0.972222222;11.16;0.01;74;;;;
2005-10-28;11.6;7;20;0.694444444;11.74;0;69;;;;
2005-10-29;6.7;4.4;13.1;2.527777778;10.98;0;71;;;;
2005-10-30;4.6;2.6;10.1;1.527777778;8.32;0;74;;;;
2005-10-31;4.9;1.2;10.9;1.388888889;7.45;0;75;;;;
2005-11-01;3.9;-2.6;11;0.333333333;10.01;0;83;;;;
2005-11-02;6.2;0.3;10;0.972222222;1.73;0.74;88;;;;
2005-11-03;6.1;-1.3;14.4;0.75;9.61;0;78;;;;
2005-11-04;6.3;-2.2;15;0.694444444;10.4;0;75;;;;
2005-11-05;7.6;-0.2;17.3;1.138888889;10.15;0;75;;;;
2005-11-06;8.1;4.4;15;0.416666667;7.56;0;77;;;;
2005-11-07;9.1;2.8;15.3;1.25;6.59;0;74;;;;
2005-11-08;7;3.8;11;0.694444444;6.52;0;88;;;;
2005-11-09;6.7;-0.2;14.5;1.388888889;8.21;0;77;;;;
2005-11-10;3.4;-1.5;6.1;0.75;6.23;0;96;;;;
2005-11-11;6.8;4.5;8.2;1.833333333;2.56;0.14;92;;;;
2005-11-12;6.2;3.5;9.7;0.972222222;7.02;0.01;92;;;;
2005-11-13;7.1;2.2;9.4;1.388888889;4.43;0.03;81;;;;
2005-11-14;6;3.4;11.6;1.138888889;7.67;0.01;80;;;;
2005-11-15;10.4;0.6;14.7;1.388888889;8.32;0.27;77;;;;
2005-11-16;12.6;11;14.8;2.111111111;1.66;11.57;86;;;;
2005-11-17;6.5;4.9;12.2;2.333333333;1.76;5.52;80;;;;
2005-11-18;4;2.6;6;0.972222222;2.05;2.67;86;;;;
2005-11-19;0;-2;4;1.833333333;3.49;0.25;88;;;;
2005-11-20;0.8;-1.8;2.8;1.833333333;3.74;0.31;80;;;;
2005-11-21;0.1;-0.4;0.8;0.416666667;1.94;3.67;95;;;;
2005-11-22;-0.6;-1.6;2.1;0.75;3.67;0.38;92;;;;
2005-11-23;-0.2;-1.8;1.1;2.916666667;0.72;7.39;89;;;;
2005-11-24;1.9;0.1;5.4;1.527777778;2.41;0.93;84;;;;
2005-11-25;2.6;-0.5;4.5;1.138888889;3.2;2.1;88;;;;
2005-11-26;10.3;2.2;13.1;4.138888889;1.26;0.15;66;;;;
2005-11-27;10.5;7.1;17.7;3.277777778;5.51;0.79;73;;;;
2005-11-28;8;4.5;12.8;0.75;6.52;1.73;78;;;;
2005-11-29;7.3;1.2;12.6;1.833333333;7.92;0.15;73;;;;
2005-11-30;8.9;5;14.7;2.333333333;3.42;3.74;79;;;;
2005-12-01;2;1.4;7.6;1.388888889;1.66;9.48;97;;;;
2005-12-02;4.5;1.6;8;1.388888889;6.05;1.01;77;;;;
2005-12-03;9.7;2.7;14.6;2.111111111;7.06;0.84;63;;;;
2005-12-04;6.7;4.9;10.4;1.527777778;5.11;6;91;;;;
2005-12-05;11.1;0.4;14.7;1.833333333;4.1;0.23;67;;;;
2005-12-06;8.2;5.4;13.4;2.777777778;3.31;1.66;79;;;;
2005-12-07;5;3.6;7.4;1.138888889;1.37;9.13;95;;;;
2005-12-08;3.7;1.5;7.2;0.972222222;5.58;0.15;86;;;;
2005-12-09;1.1;-3;5.8;0.75;4.61;0;94;;;;
2005-12-10;0.3;-0.7;0.5;0.972222222;2.74;0.46;98;;;;
2005-12-11;-0.1;-1.3;3.3;1.527777778;2.84;0.42;89;;;;
2005-12-12;-1.8;-2.9;-0.7;0.75;3.24;0.02;97;;;;
2005-12-13;-0.4;-1.6;1.2;0.75;1.84;0.03;97;;;;
2005-12-14;-0.6;-1.7;0.4;1.388888889;0.76;0.08;96;;;;
2005-12-15;0.2;-0.6;1.5;1.138888889;2.48;1.02;96;;;;
2005-12-16;5.7;0;8.7;1.527777778;4.82;3.15;74;;;;
2005-12-17;2;1;7.4;1.388888889;2.16;3.07;91;;;;
2005-12-18;-1.9;-3;2;2.722222222;2.52;1.58;88;;;;
2005-12-19;0.1;-3.3;2.4;1.833333333;3.49;0.66;80;;;;
2005-12-20;1.2;-3.8;3.5;1.138888889;3.17;0.13;76;;;;
2005-12-21;0.8;-0.2;3;1.527777778;1.91;1.72;90;;;;
2005-12-22;-0.5;-3.1;1.3;0.972222222;2.81;2.77;92;;;;
2005-12-23;1.5;0;2.5;0.972222222;2.02;1.25;93;;;;
2005-12-24;2.9;0.2;4.9;0.972222222;3.35;0.49;89;;;;
2005-12-25;4.4;2.2;7.6;1.138888889;2.88;0.47;83;;;;
2005-12-26;1;0.4;4.4;1.527777778;1.4;14.34;96;;;;
2005-12-27;3;0.3;10.1;0.222222222;3.85;2.48;95;;;;
2005-12-28;5;1.2;13.7;2.888888889;3.56;2.42;90;;;;
2005-12-29;4.2;0.5;7.5;0.972222222;3.82;1.57;91;;;;
2005-12-30;-0.7;-2.2;7.3;3.277777778;2.92;6.05;88;;;;
2005-12-31;3;-3.5;6.7;1.138888889;5.08;0;73;;;;
2006-01-01;8.7;2.5;10.7;2.722222222;2.27;0.26;73;;;;
2006-01-02;6.1;4;10;2.916666667;2.38;1.54;80;;;;
2006-01-03;2.8;1.4;4;0.75;2.23;0.31;95;;;;
2006-01-04;2.8;2;3.4;1.388888889;1.33;6.23;95;;;;
2006-01-05;3.6;1.5;6.4;2.722222222;1.4;7.49;84;;;;
